age,education_num,hours_per_week,income_class
30,9,51,LowerMiddle
36,10,34,LowerMiddle
62,12,41,UpperMiddle
44,13,41,LowerMiddle
61,7,44,LowerMiddle
52,9,43,LowerMiddle
43,11,39,UpperMiddle
60,15,45,High
58,8,35,LowerMiddle
26,9,30,Low
63,14,44,High
24,11,26,Low
38,6,49,Low
27,6,45,Low
34,9,41,LowerMiddle
70,8,25,Low
20,9,40,LowerMiddle
19,11,38,LowerMiddle
30,10,35,Low
69,11,25,UpperMiddle
33,8,42,Low
56,9,36,UpperMiddle
33,12,45,UpperMiddle
36,11,43,LowerMiddle
78,13,33,High
54,12,49,High
66,14,25,High
44,8,47,Low
67,13,23,High
53,6,42,Low
63,12,35,UpperMiddle
51,15,46,High
41,10,39,LowerMiddle
27,11,35,LowerMiddle
47,11,47,LowerMiddle
27,8,39,Low
62,11,48,UpperMiddle
35,11,31,LowerMiddle
44,11,40,UpperMiddle
48,12,40,UpperMiddle
37,10,46,Low
62,8,23,Low
20,12,33,LowerMiddle
37,10,53,LowerMiddle
43,8,42,LowerMiddle
37,9,42,LowerMiddle
46,9,44,LowerMiddle
36,10,43,LowerMiddle
54,11,44,Low
44,9,34,LowerMiddle
43,7,37,Low
35,9,42,LowerMiddle
34,14,42,VeryHigh
40,11,34,UpperMiddle
38,13,59,UpperMiddle
27,8,46,LowerMiddle
70,11,26,UpperMiddle
43,10,49,LowerMiddle
48,16,44,VeryHigh
56,14,52,Extreme
50,8,37,LowerMiddle
39,10,38,UpperMiddle
34,13,31,LowerMiddle
25,7,37,Low
51,6,40,LowerMiddle
56,11,45,LowerMiddle
47,12,41,LowerMiddle
33,10,32,Low
42,10,57,LowerMiddle
37,13,46,LowerMiddle
68,12,24,High
28,8,45,Low
34,9,40,Low
52,10,37,UpperMiddle
52,13,33,LowerMiddle
23,10,45,UpperMiddle
28,7,46,Low
40,12,53,UpperMiddle
57,9,33,LowerMiddle
43,10,44,UpperMiddle
31,13,45,UpperMiddle
19,6,22,Low
38,9,52,LowerMiddle
59,10,48,UpperMiddle
26,7,40,Low
19,11,37,LowerMiddle
45,10,35,UpperMiddle
34,10,29,LowerMiddle
22,9,40,LowerMiddle
59,13,48,High
55,12,39,High
29,12,39,Low
34,8,45,Low
27,9,38,Low
29,12,37,UpperMiddle
50,12,36,LowerMiddle
48,12,51,LowerMiddle
26,10,38,LowerMiddle
37,9,39,LowerMiddle
39,11,42,LowerMiddle
46,10,28,LowerMiddle
33,11,24,UpperMiddle
37,9,46,Low
39,9,45,Low
35,10,50,UpperMiddle
31,12,56,UpperMiddle
48,13,52,High
37,9,38,Low
46,12,47,LowerMiddle
29,11,47,LowerMiddle
38,7,52,Low
80,9,31,UpperMiddle
38,12,47,UpperMiddle
54,13,41,UpperMiddle
21,7,33,Low
65,11,45,High
70,9,26,Low
28,7,43,Low
24,8,34,Low
41,12,50,High
29,8,45,Low
69,11,26,LowerMiddle
58,8,34,LowerMiddle
73,10,29,LowerMiddle
41,6,48,LowerMiddle
45,11,45,LowerMiddle
64,15,54,VeryHigh
41,11,50,LowerMiddle
27,9,52,LowerMiddle
80,13,36,LowerMiddle
46,9,40,LowerMiddle
57,14,32,High
50,11,49,High
31,10,52,Low
35,13,36,LowerMiddle
37,9,30,Low
18,10,40,Low
20,8,21,Low
42,9,51,UpperMiddle
57,14,45,LowerMiddle
42,10,42,Low
26,9,35,Low
60,15,47,High
45,12,43,UpperMiddle
75,15,48,VeryHigh
52,13,52,High
63,13,37,High
26,8,31,Low
24,12,30,UpperMiddle
32,9,48,LowerMiddle
37,12,51,LowerMiddle
39,11,46,UpperMiddle
30,13,49,LowerMiddle
56,13,40,High
52,9,39,High
35,12,52,VeryHigh
38,10,54,LowerMiddle
38,12,33,UpperMiddle
56,12,31,LowerMiddle
23,9,25,Low
34,10,40,LowerMiddle
65,12,41,UpperMiddle
39,12,55,LowerMiddle
65,13,53,LowerMiddle
38,8,47,LowerMiddle
50,11,50,UpperMiddle
26,12,50,High
34,16,37,High
41,10,47,LowerMiddle
31,10,42,LowerMiddle
55,14,53,Extreme
31,9,52,LowerMiddle
40,10,35,UpperMiddle
42,14,48,High
38,12,41,LowerMiddle
63,13,42,High
32,10,42,Low
22,7,33,LowerMiddle
22,10,27,Low
19,9,39,Low
39,7,49,LowerMiddle
34,10,55,LowerMiddle
51,11,41,UpperMiddle
23,11,38,LowerMiddle
27,9,29,LowerMiddle
50,12,51,High
31,9,47,LowerMiddle
29,13,31,LowerMiddle
28,15,49,LowerMiddle
28,8,48,Low
64,14,40,UpperMiddle
40,12,41,LowerMiddle
35,12,40,LowerMiddle
46,11,44,UpperMiddle
49,11,33,LowerMiddle
42,12,56,UpperMiddle
20,10,44,LowerMiddle
43,14,52,VeryHigh
59,16,38,VeryHigh
52,10,52,LowerMiddle
50,9,46,UpperMiddle
23,8,37,Low
19,12,46,UpperMiddle
34,11,45,Low
53,11,46,UpperMiddle
42,8,44,Low
65,11,46,LowerMiddle
48,10,35,LowerMiddle
62,15,38,High
36,11,54,UpperMiddle
49,13,60,UpperMiddle
31,9,37,LowerMiddle
65,13,46,VeryHigh
31,10,49,High
21,11,30,LowerMiddle
52,13,37,High
49,8,44,LowerMiddle
45,14,37,LowerMiddle
47,15,34,High
39,14,46,UpperMiddle
20,10,41,Low
42,13,39,UpperMiddle
22,10,32,Low
28,9,19,Low
48,9,35,Low
29,9,39,LowerMiddle
24,10,40,Low
44,11,31,LowerMiddle
48,13,50,High
32,9,46,Low
47,13,53,VeryHigh
31,7,29,Low
23,9,32,Low
60,11,48,High
45,13,47,UpperMiddle
48,14,47,UpperMiddle
20,7,33,Low
50,9,44,UpperMiddle
54,10,36,LowerMiddle
27,6,27,LowerMiddle
39,13,39,UpperMiddle
35,10,43,UpperMiddle
55,15,38,UpperMiddle
62,9,23,Low
29,10,48,LowerMiddle
79,8,20,Low
19,6,42,Low
28,8,47,LowerMiddle
27,12,41,UpperMiddle
65,9,32,LowerMiddle
42,15,39,UpperMiddle
44,12,53,VeryHigh
32,9,43,Low
64,10,37,Low
24,12,51,UpperMiddle
31,9,34,LowerMiddle
54,10,27,LowerMiddle
41,14,53,UpperMiddle
56,13,40,UpperMiddle
43,11,53,UpperMiddle
56,11,39,UpperMiddle
33,13,60,VeryHigh
29,12,41,LowerMiddle
26,12,45,UpperMiddle
49,8,48,LowerMiddle
37,12,52,High
62,13,46,High
29,11,34,LowerMiddle
60,12,46,UpperMiddle
61,8,32,LowerMiddle
20,9,38,Low
22,6,25,Low
27,11,42,Low
41,10,37,UpperMiddle
66,11,19,LowerMiddle
18,11,43,Low
64,13,36,VeryHigh
44,11,46,UpperMiddle
21,11,23,LowerMiddle
26,8,42,LowerMiddle
27,12,49,UpperMiddle
28,11,40,LowerMiddle
29,10,39,Low
50,9,48,UpperMiddle
74,10,27,LowerMiddle
48,11,49,UpperMiddle
71,11,21,UpperMiddle
24,8,40,Low
22,9,31,Low
22,11,34,Low
49,9,44,Low
28,8,38,Low
38,9,41,Low
60,11,45,UpperMiddle
27,11,31,Low
31,13,47,UpperMiddle
57,12,33,UpperMiddle
46,10,47,UpperMiddle
23,7,39,Low
21,10,37,UpperMiddle
58,12,39,LowerMiddle
64,11,38,UpperMiddle
52,14,39,High
47,9,42,Low
23,11,30,Low
32,8,35,Low
49,12,49,UpperMiddle
59,12,37,UpperMiddle
47,9,29,LowerMiddle
33,15,57,High
61,14,49,VeryHigh
38,7,51,LowerMiddle
69,11,31,LowerMiddle
41,12,41,UpperMiddle
59,13,39,VeryHigh
18,8,29,LowerMiddle
64,10,41,LowerMiddle
35,9,44,Low
46,10,47,UpperMiddle
35,10,47,UpperMiddle
58,10,32,LowerMiddle
26,10,44,UpperMiddle
48,9,42,Low
47,10,49,LowerMiddle
53,11,22,Low
45,12,52,High
58,13,37,UpperMiddle
39,13,49,UpperMiddle
70,11,18,LowerMiddle
56,11,47,LowerMiddle
55,11,54,LowerMiddle
76,9,28,LowerMiddle
55,9,44,LowerMiddle
25,6,24,Low
22,7,34,Low
46,11,51,UpperMiddle
31,13,45,High
35,12,42,LowerMiddle
29,10,35,Low
64,10,40,UpperMiddle
55,13,45,UpperMiddle
21,10,40,Low
38,10,34,Low
32,12,39,UpperMiddle
56,9,41,LowerMiddle
37,11,46,High
60,13,56,UpperMiddle
36,7,47,Low
73,10,34,UpperMiddle
36,10,61,LowerMiddle
73,8,20,UpperMiddle
41,11,44,LowerMiddle
29,9,39,Low
62,10,48,UpperMiddle
26,8,38,LowerMiddle
48,13,56,High
44,9,40,Low
26,12,40,LowerMiddle
22,9,30,Low
71,12,32,LowerMiddle
54,10,49,High
22,11,31,UpperMiddle
56,10,47,UpperMiddle
30,12,45,Low
32,12,46,LowerMiddle
58,9,47,UpperMiddle
52,12,30,UpperMiddle
65,10,41,High
21,12,22,LowerMiddle
51,12,48,UpperMiddle
40,10,33,UpperMiddle
26,10,40,UpperMiddle
53,12,32,UpperMiddle
55,8,44,LowerMiddle
30,14,52,UpperMiddle
24,9,20,LowerMiddle
70,13,33,UpperMiddle
61,14,34,High
27,8,31,LowerMiddle
54,9,45,LowerMiddle
24,7,31,Low
53,13,44,High
54,11,55,LowerMiddle
26,12,41,UpperMiddle
33,12,49,LowerMiddle
45,11,32,Low
31,13,39,LowerMiddle
54,12,45,VeryHigh
42,9,30,Low
29,12,45,Low
39,10,43,LowerMiddle
20,10,29,Low
18,8,25,Low
35,12,47,UpperMiddle
26,10,45,Low
22,9,42,LowerMiddle
52,10,33,LowerMiddle
27,14,58,UpperMiddle
34,10,49,LowerMiddle
31,13,42,High
72,6,20,Low
31,10,30,Low
49,11,50,LowerMiddle
32,11,51,LowerMiddle
78,13,23,UpperMiddle
27,8,40,Low
25,14,28,LowerMiddle
46,13,47,High
51,12,40,LowerMiddle
27,10,41,Low
30,11,51,UpperMiddle
36,9,31,Low
40,10,46,UpperMiddle
67,10,13,UpperMiddle
55,10,36,LowerMiddle
42,12,34,UpperMiddle
26,9,42,Low
49,12,36,High
62,13,34,LowerMiddle
25,11,51,LowerMiddle
30,13,51,UpperMiddle
28,10,32,LowerMiddle
36,11,32,LowerMiddle
45,10,40,UpperMiddle
32,8,35,LowerMiddle
48,12,58,High
72,12,25,UpperMiddle
25,9,43,Low
29,11,39,UpperMiddle
27,9,39,LowerMiddle
50,8,44,LowerMiddle
57,9,31,Low
45,11,42,High
51,12,43,LowerMiddle
42,13,39,LowerMiddle
49,12,40,High
26,9,42,Low
64,10,40,UpperMiddle
39,7,39,Low
26,9,41,Low
23,13,29,UpperMiddle
19,9,25,Low
57,13,32,UpperMiddle
40,12,36,LowerMiddle
59,13,35,UpperMiddle
59,13,36,UpperMiddle
29,13,43,UpperMiddle
25,10,35,Low
30,6,36,Low
54,13,50,UpperMiddle
24,10,35,Low
46,11,51,UpperMiddle
28,11,51,LowerMiddle
62,10,38,High
44,8,39,LowerMiddle
47,10,44,UpperMiddle
35,13,36,UpperMiddle
49,11,50,High
18,10,31,Low
65,11,32,High
56,13,33,High
59,10,42,High
45,12,44,LowerMiddle
63,10,46,Low
22,12,40,UpperMiddle
48,9,54,LowerMiddle
54,15,42,VeryHigh
26,11,49,UpperMiddle
52,14,38,UpperMiddle
24,11,38,LowerMiddle
39,8,37,LowerMiddle
31,11,50,UpperMiddle
48,12,44,UpperMiddle
27,12,46,Low
34,11,38,UpperMiddle
38,13,54,UpperMiddle
41,10,42,Low
30,10,41,Low
65,13,34,High
55,10,33,LowerMiddle
46,8,33,Low
42,15,52,High
37,12,39,UpperMiddle
58,8,35,LowerMiddle
51,12,47,UpperMiddle
54,11,34,UpperMiddle
31,10,36,LowerMiddle
25,9,31,Low
48,11,55,LowerMiddle
41,13,46,LowerMiddle
52,11,43,UpperMiddle
60,12,38,VeryHigh
48,12,52,LowerMiddle
34,12,36,LowerMiddle
59,10,41,LowerMiddle
42,9,47,LowerMiddle
38,10,42,LowerMiddle
62,9,45,UpperMiddle
50,8,44,Low
46,12,50,High
40,13,43,UpperMiddle
55,12,47,VeryHigh
33,8,42,Low
55,6,44,LowerMiddle
45,11,50,High
25,10,30,LowerMiddle
48,8,36,LowerMiddle
29,13,50,Low
38,12,42,LowerMiddle
57,12,49,UpperMiddle
34,13,44,LowerMiddle
44,10,49,LowerMiddle
46,12,41,LowerMiddle
61,11,22,LowerMiddle
79,11,27,VeryHigh
43,16,42,High
59,13,33,High
35,8,33,LowerMiddle
59,10,38,LowerMiddle
51,13,56,High
48,8,21,Low
31,8,38,Low
34,8,56,LowerMiddle
27,9,34,Low
77,13,35,UpperMiddle
44,12,32,LowerMiddle
65,12,41,LowerMiddle
33,11,38,Low
48,14,48,UpperMiddle
46,8,46,LowerMiddle
29,10,57,UpperMiddle
46,12,45,LowerMiddle
49,11,40,UpperMiddle
23,8,35,Low
33,13,44,UpperMiddle
22,9,37,Low
49,13,38,High
44,13,44,UpperMiddle
23,8,34,Low
27,10,37,LowerMiddle
54,10,38,LowerMiddle
54,11,45,UpperMiddle
34,9,32,UpperMiddle
65,9,41,LowerMiddle
32,6,49,UpperMiddle
43,8,56,LowerMiddle
42,10,42,VeryHigh
44,12,44,LowerMiddle
37,8,36,Low
18,9,40,LowerMiddle
26,10,48,LowerMiddle
33,10,46,Low
36,7,44,Low
37,9,45,Low
48,12,62,High
55,11,50,UpperMiddle
24,12,38,LowerMiddle
22,14,37,UpperMiddle
52,15,54,High
29,10,40,LowerMiddle
40,15,54,High
38,8,49,LowerMiddle
48,12,39,LowerMiddle
20,10,32,Low
58,11,28,LowerMiddle
21,9,41,LowerMiddle
41,11,43,LowerMiddle
47,12,45,UpperMiddle
39,11,46,LowerMiddle
36,11,46,UpperMiddle
30,12,44,Low
21,6,39,Low
80,11,39,VeryHigh
41,10,40,LowerMiddle
60,8,39,UpperMiddle
46,10,49,High
63,10,47,High
49,9,42,UpperMiddle
24,9,29,LowerMiddle
39,9,46,High
34,9,32,Low
57,12,37,High
40,9,42,LowerMiddle
80,8,32,UpperMiddle
47,12,56,High
30,12,46,LowerMiddle
49,11,51,UpperMiddle
55,9,31,UpperMiddle
55,7,33,Low
35,9,37,LowerMiddle
38,12,46,LowerMiddle
79,10,24,LowerMiddle
36,13,39,High
33,9,14,Low
54,9,39,LowerMiddle
56,7,32,LowerMiddle
62,6,46,LowerMiddle
21,6,36,Low
33,7,49,Low
64,14,25,High
31,12,46,UpperMiddle
24,9,34,LowerMiddle
43,11,44,Low
61,13,44,High
39,12,47,LowerMiddle
30,8,35,Low
44,10,40,LowerMiddle
19,7,21,Low
45,10,45,UpperMiddle
61,13,38,High
25,9,33,Low
30,9,44,Low
28,8,26,Low
34,7,38,Low
19,12,31,LowerMiddle
54,9,30,LowerMiddle
48,10,38,High
47,13,55,UpperMiddle
45,14,36,UpperMiddle
63,10,30,UpperMiddle
28,12,40,UpperMiddle
30,15,40,High
23,13,31,UpperMiddle
26,9,43,Low
18,11,38,Low
19,8,23,Low
49,11,29,LowerMiddle
29,11,35,Low
25,8,39,Low
55,8,41,UpperMiddle
25,9,43,Low
18,11,42,Low
66,12,23,UpperMiddle
41,12,51,UpperMiddle
57,11,30,LowerMiddle
41,11,47,LowerMiddle
24,9,25,Low
57,11,46,UpperMiddle
50,9,40,UpperMiddle
31,8,30,Low
18,8,23,Low
20,11,38,UpperMiddle
38,12,48,LowerMiddle
44,13,45,UpperMiddle
45,6,46,Low
41,11,54,UpperMiddle
52,10,36,LowerMiddle
47,6,28,LowerMiddle
30,9,47,LowerMiddle
27,11,38,LowerMiddle
29,10,34,Low
39,10,43,UpperMiddle
53,11,48,LowerMiddle
40,11,32,LowerMiddle
23,8,41,LowerMiddle
33,9,48,Low
21,8,34,Low
32,13,42,High
45,12,39,UpperMiddle
45,8,47,LowerMiddle
40,8,33,LowerMiddle
45,12,31,High
24,10,37,LowerMiddle
35,8,48,Low
49,8,35,LowerMiddle
40,7,39,LowerMiddle
33,13,48,LowerMiddle
55,13,48,High
46,13,42,LowerMiddle
63,10,41,High
35,9,49,LowerMiddle
70,9,13,LowerMiddle
21,6,35,Low
62,13,38,UpperMiddle
23,11,34,Low
33,9,45,LowerMiddle
53,9,36,High
32,12,33,LowerMiddle
75,10,25,LowerMiddle
59,12,47,VeryHigh
65,8,39,Low
32,14,42,High
62,10,33,UpperMiddle
39,6,44,Low
21,11,33,LowerMiddle
56,14,46,UpperMiddle
53,10,37,VeryHigh
23,13,40,High
65,14,51,UpperMiddle
46,12,39,High
62,11,47,High
27,12,36,LowerMiddle
35,11,47,LowerMiddle
65,13,31,UpperMiddle
39,10,38,Low
24,9,21,Low
33,10,44,LowerMiddle
54,13,40,UpperMiddle
40,10,30,LowerMiddle
29,8,41,LowerMiddle
34,13,39,UpperMiddle
51,10,48,LowerMiddle
36,14,42,High
71,11,22,LowerMiddle
27,9,42,LowerMiddle
62,9,33,UpperMiddle
28,11,49,High
57,11,27,LowerMiddle
20,8,49,Low
21,11,27,LowerMiddle
29,10,41,Low
60,12,51,High
29,12,46,LowerMiddle
38,13,60,UpperMiddle
24,12,41,LowerMiddle
48,11,34,LowerMiddle
19,9,35,Low
24,13,47,LowerMiddle
51,8,48,LowerMiddle
33,12,60,UpperMiddle
22,11,37,LowerMiddle
37,9,29,Low
20,6,28,Low
24,10,32,Low
51,10,33,High
33,11,48,LowerMiddle
56,7,34,LowerMiddle
65,13,42,UpperMiddle
28,13,49,UpperMiddle
25,8,34,Low
33,8,35,Low
44,14,50,UpperMiddle
28,11,48,LowerMiddle
55,11,35,UpperMiddle
49,13,49,VeryHigh
40,10,41,Low
27,9,33,Low
64,14,46,LowerMiddle
44,10,47,LowerMiddle
50,12,45,UpperMiddle
58,10,29,UpperMiddle
27,6,40,Low
18,11,17,LowerMiddle
57,13,50,High
27,8,53,Low
45,15,65,VeryHigh
66,15,30,VeryHigh
50,10,43,UpperMiddle
63,11,37,UpperMiddle
21,11,41,Low
46,12,48,UpperMiddle
25,8,34,LowerMiddle
52,11,49,UpperMiddle
68,12,33,UpperMiddle
23,6,34,Low
23,10,19,Low
57,11,51,UpperMiddle
49,9,44,LowerMiddle
74,10,29,LowerMiddle
56,13,33,High
41,9,40,LowerMiddle
43,7,37,Low
21,6,30,Low
52,11,31,LowerMiddle
32,13,32,UpperMiddle
22,12,33,UpperMiddle
42,8,51,LowerMiddle
32,9,52,LowerMiddle
38,10,42,UpperMiddle
22,11,43,LowerMiddle
26,9,36,Low
39,11,41,LowerMiddle
47,9,41,UpperMiddle
